"","Entity","Code","Date","ConfirmedPerMillion"
"608","Andorra","AND",2020-07-04,11065.812
"609","Andorra","AND",2020-07-05,11065.812
"610","Andorra","AND",2020-07-06,11065.812
"611","Andorra","AND",2020-07-07,11065.812
"612","Andorra","AND",2020-07-08,11065.812
"613","Andorra","AND",2020-07-09,11065.812
"614","Andorra","AND",2020-07-10,11065.812
"615","Angola","AGO",2020-03-22,0.061
"616","Angola","AGO",2020-03-23,0.061
"617","Angola","AGO",2020-03-24,0.061
"618","Angola","AGO",2020-03-25,0.061
"619","Angola","AGO",2020-03-26,0.061
"620","Angola","AGO",2020-03-27,0.091
"621","Angola","AGO",2020-03-28,0.122
"622","Angola","AGO",2020-03-29,0.122
"623","Angola","AGO",2020-03-30,0.213
"624","Angola","AGO",2020-03-31,0.213
"625","Angola","AGO",2020-04-01,0.213
"626","Angola","AGO",2020-04-02,0.243
"627","Angola","AGO",2020-04-03,0.243
"628","Angola","AGO",2020-04-04,0.243
"629","Angola","AGO",2020-04-05,0.304
"630","Angola","AGO",2020-04-06,0.426
"631","Angola","AGO",2020-04-07,0.487
"632","Angola","AGO",2020-04-08,0.517
"633","Angola","AGO",2020-04-09,0.578
"634","Angola","AGO",2020-04-10,0.578
"635","Angola","AGO",2020-04-11,0.578
"636","Angola","AGO",2020-04-12,0.578
"637","Angola","AGO",2020-04-13,0.578
"638","Angola","AGO",2020-04-14,0.578
"639","Angola","AGO",2020-04-15,0.578
"640","Angola","AGO",2020-04-16,0.578
"641","Angola","AGO",2020-04-17,0.578
"642","Angola","AGO",2020-04-18,0.578
"643","Angola","AGO",2020-04-19,0.73
"644","Angola","AGO",2020-04-20,0.73
"645","Angola","AGO",2020-04-21,0.73
"646","Angola","AGO",2020-04-22,0.73
"647","Angola","AGO",2020-04-23,0.73
"648","Angola","AGO",2020-04-24,0.761
"649","Angola","AGO",2020-04-25,0.761
"650","Angola","AGO",2020-04-26,0.761
"651","Angola","AGO",2020-04-27,0.791
"652","Angola","AGO",2020-04-28,0.822
"653","Angola","AGO",2020-04-29,0.822
"654","Angola","AGO",2020-04-30,0.822
"655","Angola","AGO",2020-05-01,0.822
"656","Angola","AGO",2020-05-02,0.882
"657","Angola","AGO",2020-05-03,1.065
"658","Angola","AGO",2020-05-04,1.065
"659","Angola","AGO",2020-05-05,1.065
"660","Angola","AGO",2020-05-06,1.095
"661","Angola","AGO",2020-05-07,1.095
"662","Angola","AGO",2020-05-08,1.095
"663","Angola","AGO",2020-05-09,1.308
"664","Angola","AGO",2020-05-10,1.308
"665","Angola","AGO",2020-05-11,1.369
"666","Angola","AGO",2020-05-12,1.369
"667","Angola","AGO",2020-05-13,1.369
"668","Angola","AGO",2020-05-14,1.369
"669","Angola","AGO",2020-05-15,1.46
"670","Angola","AGO",2020-05-16,1.46
"671","Angola","AGO",2020-05-17,1.46
"672","Angola","AGO",2020-05-18,1.46
"673","Angola","AGO",2020-05-19,1.46
"674","Angola","AGO",2020-05-20,1.521
"675","Angola","AGO",2020-05-21,1.582
"676","Angola","AGO",2020-05-22,1.765
"677","Angola","AGO",2020-05-23,1.826
"678","Angola","AGO",2020-05-24,1.826
"679","Angola","AGO",2020-05-25,2.099
"680","Angola","AGO",2020-05-26,2.099
"681","Angola","AGO",2020-05-27,2.16
"682","Angola","AGO",2020-05-28,2.16
"683","Angola","AGO",2020-05-29,2.221
"684","Angola","AGO",2020-05-30,2.343
"685","Angola","AGO",2020-05-31,2.556
"686","Angola","AGO",2020-06-01,2.617
"687","Angola","AGO",2020-06-02,2.617
"688","Angola","AGO",2020-06-03,2.617
"689","Angola","AGO",2020-06-04,2.617
"690","Angola","AGO",2020-06-05,2.617
"691","Angola","AGO",2020-06-06,2.617
"692","Angola","AGO",2020-06-07,2.617
"693","Angola","AGO",2020-06-08,2.769
"694","Angola","AGO",2020-06-09,2.799
"695","Angola","AGO",2020-06-10,2.921
"696","Angola","AGO",2020-06-11,3.438
"697","Angola","AGO",2020-06-12,3.59
"698","Angola","AGO",2020-06-13,3.955
"699","Angola","AGO",2020-06-14,4.199
"700","Angola","AGO",2020-06-15,4.26
"701","Angola","AGO",2020-06-16,4.321
"702","Angola","AGO",2020-06-17,4.321
"703","Angola","AGO",2020-06-18,4.716
"704","Angola","AGO",2020-06-19,4.716
"705","Angola","AGO",2020-06-20,5.051
"706","Angola","AGO",2020-06-21,5.233
"707","Angola","AGO",2020-06-22,5.355
"708","Angola","AGO",2020-06-23,5.568
"709","Angola","AGO",2020-06-24,5.659
"710","Angola","AGO",2020-06-25,5.751
"711","Angola","AGO",2020-06-26,5.994
"712","Angola","AGO",2020-06-27,6.45
"713","Angola","AGO",2020-06-28,7.424
"714","Angola","AGO",2020-06-29,8.124
"715","Angola","AGO",2020-06-30,8.398
"716","Angola","AGO",2020-07-01,8.641
"717","Angola","AGO",2020-07-02,8.854
"718","Angola","AGO",2020-07-03,9.584
"719","Angola","AGO",2020-07-04,9.98
"720","Angola","AGO",2020-07-05,10.528
"721","Angola","AGO",2020-07-06,10.528
"722","Angola","AGO",2020-07-07,10.74
"723","Angola","AGO",2020-07-08,10.74
"724","Angola","AGO",2020-07-09,11.745
"725","Angola","AGO",2020-07-10,12.049
"726","Anguilla","AIA",2020-03-27,133.316
"727","Anguilla","AIA",2020-03-28,133.316
"728","Anguilla","AIA",2020-03-29,133.316
"729","Anguilla","AIA",2020-03-30,133.316
"730","Anguilla","AIA",2020-03-31,133.316
"731","Anguilla","AIA",2020-04-01,133.316
"732","Anguilla","AIA",2020-04-02,133.316
"733","Anguilla","AIA",2020-04-03,199.973
"734","Anguilla","AIA",2020-04-04,199.973
"735","Anguilla","AIA",2020-04-05,199.973
"736","Anguilla","AIA",2020-04-06,199.973
"737","Anguilla","AIA",2020-04-07,199.973
"738","Anguilla","AIA",2020-04-08,199.973
"739","Anguilla","AIA",2020-04-09,199.973
"740","Anguilla","AIA",2020-04-10,199.973
"741","Anguilla","AIA",2020-04-11,199.973
"742","Anguilla","AIA",2020-04-12,199.973
"743","Anguilla","AIA",2020-04-13,199.973
"744","Anguilla","AIA",2020-04-14,199.973
"745","Anguilla","AIA",2020-04-15,199.973
"746","Anguilla","AIA",2020-04-16,199.973
"747","Anguilla","AIA",2020-04-17,199.973
"748","Anguilla","AIA",2020-04-18,199.973
"749","Anguilla","AIA",2020-04-19,199.973
"750","Anguilla","AIA",2020-04-20,199.973
"751","Anguilla","AIA",2020-04-21,199.973
"752","Anguilla","AIA",2020-04-22,199.973
"753","Anguilla","AIA",2020-04-23,199.973
"754","Anguilla","AIA",2020-04-24,199.973
"755","Anguilla","AIA",2020-04-25,199.973
"756","Anguilla","AIA",2020-04-26,199.973
"757","Anguilla","AIA",2020-04-27,199.973
"758","Anguilla","AIA",2020-04-28,199.973
"759","Anguilla","AIA",2020-04-29,199.973
"760","Anguilla","AIA",2020-04-30,199.973
"761","Anguilla","AIA",2020-05-01,199.973
"762","Anguilla","AIA",2020-05-02,199.973
"763","Anguilla","AIA",2020-05-03,199.973
"764","Anguilla","AIA",2020-05-04,199.973
"765","Anguilla","AIA",2020-05-05,199.973
"766","Anguilla","AIA",2020-05-06,199.973
"767","Anguilla","AIA",2020-05-07,199.973
"768","Anguilla","AIA",2020-05-08,199.973
"769","Anguilla","AIA",2020-05-09,199.973
"770","Anguilla","AIA",2020-05-10,199.973
"771","Anguilla","AIA",2020-05-11,199.973
"772","Anguilla","AIA",2020-05-12,199.973
"773","Anguilla","AIA",2020-05-13,199.973
"774","Anguilla","AIA",2020-05-14,199.973
"775","Anguilla","AIA",2020-05-15,199.973
"776","Anguilla","AIA",2020-05-16,199.973
"777","Anguilla","AIA",2020-05-17,199.973
"778","Anguilla","AIA",2020-05-18,199.973
"779","Anguilla","AIA",2020-05-19,199.973
"780","Anguilla","AIA",2020-05-20,199.973
"781","Anguilla","AIA",2020-05-21,199.973
"782","Anguilla","AIA",2020-05-22,199.973
"783","Anguilla","AIA",2020-05-23,199.973
"784","Anguilla","AIA",2020-05-24,199.973
"785","Anguilla","AIA",2020-05-25,199.973
"786","Anguilla","AIA",2020-05-26,199.973
"787","Anguilla","AIA",2020-05-27,199.973
"788","Anguilla","AIA",2020-05-28,199.973
"789","Anguilla","AIA",2020-05-29,199.973
"790","Anguilla","AIA",2020-05-30,199.973
"791","Anguilla","AIA",2020-05-31,199.973
"792","Anguilla","AIA",2020-06-01,199.973
"793","Anguilla","AIA",2020-06-02,199.973
"794","Anguilla","AIA",2020-06-03,199.973
"795","Anguilla","AIA",2020-06-04,199.973
"796","Anguilla","AIA",2020-06-05,199.973
"797","Anguilla","AIA",2020-06-06,199.973
"798","Anguilla","AIA",2020-06-07,199.973
"799","Anguilla","AIA",2020-06-08,199.973
"800","Anguilla","AIA",2020-06-09,199.973
"801","Anguilla","AIA",2020-06-10,199.973
"802","Anguilla","AIA",2020-06-11,199.973
"803","Anguilla","AIA",2020-06-12,199.973
"804","Anguilla","AIA",2020-06-13,199.973
"805","Anguilla","AIA",2020-06-14,199.973
"806","Anguilla","AIA",2020-06-15,199.973
"807","Anguilla","AIA",2020-06-16,199.973
"808","Anguilla","AIA",2020-06-17,199.973
"809","Anguilla","AIA",2020-06-18,199.973
"810","Anguilla","AIA",2020-06-19,199.973
"811","Anguilla","AIA",2020-06-20,199.973
"812","Anguilla","AIA",2020-06-21,199.973
"813","Anguilla","AIA",2020-06-22,199.973
"814","Anguilla","AIA",2020-06-23,199.973
"815","Anguilla","AIA",2020-06-24,199.973
"816","Anguilla","AIA",2020-06-25,199.973
"817","Anguilla","AIA",2020-06-26,199.973
"818","Anguilla","AIA",2020-06-27,199.973
"819","Anguilla","AIA",2020-06-28,199.973
"820","Anguilla","AIA",2020-06-29,199.973
"821","Anguilla","AIA",2020-06-30,199.973
"822","Anguilla","AIA",2020-07-01,199.973
"823","Anguilla","AIA",2020-07-02,199.973
"824","Anguilla","AIA",2020-07-03,199.973
"825","Anguilla","AIA",2020-07-04,199.973
"826","Anguilla","AIA",2020-07-05,199.973
"827","Anguilla","AIA",2020-07-06,199.973
"828","Anguilla","AIA",2020-07-07,199.973
"829","Anguilla","AIA",2020-07-08,199.973
"830","Anguilla","AIA",2020-07-09,199.973
"831","Anguilla","AIA",2020-07-10,199.973
"832","Antigua and Barbuda","ATG",2020-03-15,10.212
"833","Antigua and Barbuda","ATG",2020-03-21,10.212
"834","Antigua and Barbuda","ATG",2020-03-22,10.212
"835","Antigua and Barbuda","ATG",2020-03-23,10.212
"836","Antigua and Barbuda","ATG",2020-03-24,10.212
"837","Antigua and Barbuda","ATG",2020-03-25,30.635
"838","Antigua and Barbuda","ATG",2020-03-26,30.635
"839","Antigua and Barbuda","ATG",2020-03-27,71.481
"840","Antigua and Barbuda","ATG",2020-03-28,71.481
"841","Antigua and Barbuda","ATG",2020-03-29,71.481
"842","Antigua and Barbuda","ATG",2020-03-30,71.481
"843","Antigua and Barbuda","ATG",2020-03-31,71.481
"844","Antigua and Barbuda","ATG",2020-04-01,71.481
"845","Antigua and Barbuda","ATG",2020-04-02,71.481
"846","Antigua and Barbuda","ATG",2020-04-03,91.904
"847","Antigua and Barbuda","ATG",2020-04-04,153.174
"848","Antigua and Barbuda","ATG",2020-04-05,153.174
"849","Antigua and Barbuda","ATG",2020-04-06,153.174
"850","Antigua and Barbuda","ATG",2020-04-07,153.174
"851","Antigua and Barbuda","ATG",2020-04-08,153.174
"852","Antigua and Barbuda","ATG",2020-04-09,153.174
"853","Antigua and Barbuda","ATG",2020-04-10,194.02
"854","Antigua and Barbuda","ATG",2020-04-11,214.443
"855","Antigua and Barbuda","ATG",2020-04-12,214.443
"856","Antigua and Barbuda","ATG",2020-04-13,214.443
"857","Antigua and Barbuda","ATG",2020-04-14,234.866
"858","Antigua and Barbuda","ATG",2020-04-15,234.866
"859","Antigua and Barbuda","ATG",2020-04-16,234.866
"860","Antigua and Barbuda","ATG",2020-04-17,234.866
"861","Antigua and Barbuda","ATG",2020-04-18,234.866
"862","Antigua and Barbuda","ATG",2020-04-19,234.866
"863","Antigua and Barbuda","ATG",2020-04-20,234.866
"864","Antigua and Barbuda","ATG",2020-04-21,234.866
"865","Antigua and Barbuda","ATG",2020-04-22,245.078
"866","Antigua and Barbuda","ATG",2020-04-23,245.078
"867","Antigua and Barbuda","ATG",2020-04-24,245.078
"868","Antigua and Barbuda","ATG",2020-04-25,245.078
"869","Antigua and Barbuda","ATG",2020-04-26,245.078
"870","Antigua and Barbuda","ATG",2020-04-27,245.078
"871","Antigua and Barbuda","ATG",2020-04-28,245.078
"872","Antigua and Barbuda","ATG",2020-04-29,245.078
"873","Antigua and Barbuda","ATG",2020-04-30,245.078
"874","Antigua and Barbuda","ATG",2020-05-01,245.078
"875","Antigua and Barbuda","ATG",2020-05-02,255.29
"876","Antigua and Barbuda","ATG",2020-05-03,255.29
"877","Antigua and Barbuda","ATG",2020-05-04,255.29
"878","Antigua and Barbuda","ATG",2020-05-05,255.29
"879","Antigua and Barbuda","ATG",2020-05-06,255.29
"880","Antigua and Barbuda","ATG",2020-05-07,255.29
"881","Antigua and Barbuda","ATG",2020-05-08,255.29
"882","Antigua and Barbuda","ATG",2020-05-09,255.29
"883","Antigua and Barbuda","ATG",2020-05-10,255.29
"884","Antigua and Barbuda","ATG",2020-05-11,255.29
"885","Antigua and Barbuda","ATG",2020-05-12,255.29
"886","Antigua and Barbuda","ATG",2020-05-13,255.29
"887","Antigua and Barbuda","ATG",2020-05-14,255.29
"888","Antigua and Barbuda","ATG",2020-05-15,255.29
"889","Antigua and Barbuda","ATG",2020-05-16,255.29
"890","Antigua and Barbuda","ATG",2020-05-17,255.29
"891","Antigua and Barbuda","ATG",2020-05-18,255.29
"892","Antigua and Barbuda","ATG",2020-05-19,255.29
"893","Antigua and Barbuda","ATG",2020-05-20,255.29
"894","Antigua and Barbuda","ATG",2020-05-21,255.29
"895","Antigua and Barbuda","ATG",2020-05-22,255.29
"896","Antigua and Barbuda","ATG",2020-05-23,255.29
"897","Antigua and Barbuda","ATG",2020-05-24,255.29
"898","Antigua and Barbuda","ATG",2020-05-25,255.29
"899","Antigua and Barbuda","ATG",2020-05-26,255.29
"900","Antigua and Barbuda","ATG",2020-05-27,255.29
"901","Antigua and Barbuda","ATG",2020-05-28,255.29
"902","Antigua and Barbuda","ATG",2020-05-29,255.29
"903","Antigua and Barbuda","ATG",2020-05-30,255.29
"904","Antigua and Barbuda","ATG",2020-05-31,255.29
"905","Antigua and Barbuda","ATG",2020-06-01,255.29
"906","Antigua and Barbuda","ATG",2020-06-02,255.29
"907","Antigua and Barbuda","ATG",2020-06-03,255.29
"908","Antigua and Barbuda","ATG",2020-06-04,265.501
"909","Antigua and Barbuda","ATG",2020-06-05,265.501
"910","Antigua and Barbuda","ATG",2020-06-06,265.501
"911","Antigua and Barbuda","ATG",2020-06-07,265.501
"912","Antigua and Barbuda","ATG",2020-06-08,265.501
"913","Antigua and Barbuda","ATG",2020-06-09,265.501
"914","Antigua and Barbuda","ATG",2020-06-10,265.501
"915","Antigua and Barbuda","ATG",2020-06-11,265.501
"916","Antigua and Barbuda","ATG",2020-06-12,265.501
"917","Antigua and Barbuda","ATG",2020-06-13,265.501
"918","Antigua and Barbuda","ATG",2020-06-14,265.501
"919","Antigua and Barbuda","ATG",2020-06-15,265.501
"920","Antigua and Barbuda","ATG",2020-06-16,265.501
"921","Antigua and Barbuda","ATG",2020-06-17,265.501
"922","Antigua and Barbuda","ATG",2020-06-18,265.501
"923","Antigua and Barbuda","ATG",2020-06-19,265.501
"924","Antigua and Barbuda","ATG",2020-06-20,265.501
"925","Antigua and Barbuda","ATG",2020-06-21,265.501
"926","Antigua and Barbuda","ATG",2020-06-22,265.501
"927","Antigua and Barbuda","ATG",2020-06-23,265.501
"928","Antigua and Barbuda","ATG",2020-06-24,265.501
"929","Antigua and Barbuda","ATG",2020-06-25,663.753
"930","Antigua and Barbuda","ATG",2020-06-26,663.753
"931","Antigua and Barbuda","ATG",2020-06-27,663.753
"932","Antigua and Barbuda","ATG",2020-06-28,663.753
"933","Antigua and Barbuda","ATG",2020-06-29,663.753
"934","Antigua and Barbuda","ATG",2020-06-30,673.965
"935","Antigua and Barbuda","ATG",2020-07-01,673.965
"936","Antigua and Barbuda","ATG",2020-07-02,673.965
"937","Antigua and Barbuda","ATG",2020-07-03,694.388
"938","Antigua and Barbuda","ATG",2020-07-04,694.388
"939","Antigua and Barbuda","ATG",2020-07-05,694.388
"940","Antigua and Barbuda","ATG",2020-07-06,694.388
"941","Antigua and Barbuda","ATG",2020-07-07,714.811
"942","Antigua and Barbuda","ATG",2020-07-08,714.811
"943","Antigua and Barbuda","ATG",2020-07-09,745.446
"944","Antigua and Barbuda","ATG",2020-07-10,745.446
"945","Argentina","ARG",2020-03-04,0.022
"946","Argentina","ARG",2020-03-06,0.044
"947","Argentina","ARG",2020-03-07,0.177
"948","Argentina","ARG",2020-03-08,0.199
"949","Argentina","ARG",2020-03-09,0.266
"950","Argentina","ARG",2020-03-11,0.42
"951","Argentina","ARG",2020-03-13,0.686
"952","Argentina","ARG",2020-03-14,0.752
"953","Argentina","ARG",2020-03-15,0.996
"954","Argentina","ARG",2020-03-16,1.239
"955","Argentina","ARG",2020-03-17,1.438
"956","Argentina","ARG",2020-03-18,1.748
"957","Argentina","ARG",2020-03-19,2.146
"958","Argentina","ARG",2020-03-20,2.832
"959","Argentina","ARG",2020-03-21,3.496
"960","Argentina","ARG",2020-03-22,4.978
"961","Argentina","ARG",2020-03-23,5.886
"962","Argentina","ARG",2020-03-24,6.66
"963","Argentina","ARG",2020-03-25,8.563
"964","Argentina","ARG",2020-03-26,11.107
"965","Argentina","ARG",2020-03-27,13.032
"966","Argentina","ARG",2020-03-28,15.267
"967","Argentina","ARG",2020-03-29,16.484
"968","Argentina","ARG",2020-03-30,18.143
"969","Argentina","ARG",2020-03-31,21.374
"970","Argentina","ARG",2020-04-01,21.374
"971","Argentina","ARG",2020-04-02,25.069
"972","Argentina","ARG",2020-04-03,25.069
"973","Argentina","ARG",2020-04-04,27.989
"974","Argentina","ARG",2020-04-05,32.105
"975","Argentina","ARG",2020-04-06,34.384
"976","Argentina","ARG",2020-04-07,36.021
"977","Argentina","ARG",2020-04-08,37.946
"978","Argentina","ARG",2020-04-09,39.716
"979","Argentina","ARG",2020-04-10,41.907
"980","Argentina","ARG",2020-04-11,43.699
"981","Argentina","ARG",2020-04-12,47.283
"982","Argentina","ARG",2020-04-13,48.743
"983","Argentina","ARG",2020-04-14,50.27
"984","Argentina","ARG",2020-04-15,53.81
"985","Argentina","ARG",2020-04-16,53.81
"986","Argentina","ARG",2020-04-17,56.642
"987","Argentina","ARG",2020-04-18,58.811
"988","Argentina","ARG",2020-04-19,62.572
"989","Argentina","ARG",2020-04-20,64.829
"990","Argentina","ARG",2020-04-21,66.82
"991","Argentina","ARG",2020-04-22,69.299
"992","Argentina","ARG",2020-04-23,72.485
"993","Argentina","ARG",2020-04-24,75.737
"994","Argentina","ARG",2020-04-25,75.737
"995","Argentina","ARG",2020-04-26,83.348
"996","Argentina","ARG",2020-04-27,83.348
"997","Argentina","ARG",2020-04-28,88.283
"998","Argentina","ARG",2020-04-29,91.026
"999","Argentina","ARG",2020-04-30,94.522
"1000","Argentina","ARG",2020-05-01,97.686
"1001","Argentina","ARG",2020-05-02,99.987
"1002","Argentina","ARG",2020-05-03,103.284
"1003","Argentina","ARG",2020-05-04,105.541
"1004","Argentina","ARG",2020-05-05,107.842
"1005","Argentina","ARG",2020-05-06,110.785
"1006","Argentina","ARG",2020-05-07,114.944
"1007","Argentina","ARG",2020-05-08,118.551
"1008","Argentina","ARG",2020-05-09,123.861
"1009","Argentina","ARG",2020-05-10,127.512
"1010","Argentina","ARG",2020-05-11,127.8
"1011","Argentina","ARG",2020-05-12,133.22
"1012","Argentina","ARG",2020-05-13,144.925
"1013","Argentina","ARG",2020-05-14,151.917
"1014","Argentina","ARG",2020-05-15,157.559
"1015","Argentina","ARG",2020-05-16,165.192
"1016","Argentina","ARG",2020-05-17,172.405
"1017","Argentina","ARG",2020-05-18,172.405
"1018","Argentina","ARG",2020-05-19,184.929
"1019","Argentina","ARG",2020-05-20,194.62
"1020","Argentina","ARG",2020-05-21,205.108
"1021","Argentina","ARG",2020-05-22,219.445
"1022","Argentina","ARG",2020-05-23,235.332
"1023","Argentina","ARG",2020-05-24,250.908
"1024","Argentina","ARG",2020-05-25,266.905
"1025","Argentina","ARG",2020-05-26,279.119
"1026","Argentina","ARG",2020-05-27,292.395
"1027","Argentina","ARG",2020-05-28,307.993
"1028","Argentina","ARG",2020-05-29,325.008
"1029","Argentina","ARG",2020-05-30,340.873
"1030","Argentina","ARG",2020-05-31,358.463
"1031","Argentina","ARG",2020-06-01,372.557
"1032","Argentina","ARG",2020-06-02,385.036
"1033","Argentina","ARG",2020-06-03,405.038
"1034","Argentina","ARG",2020-06-04,426.035
"1035","Argentina","ARG",2020-06-05,426.035
"1036","Argentina","ARG",2020-06-06,465.176
"1037","Argentina","ARG",2020-06-07,486.926
"1038","Argentina","ARG",2020-06-08,504.052
"1039","Argentina","ARG",2020-06-09,522.328
"1040","Argentina","ARG",2020-06-10,547.573
"1041","Argentina","ARG",2020-06-11,574.987
"1042","Argentina","ARG",2020-06-12,605.366
"1043","Argentina","ARG",2020-06-13,636.144
"1044","Argentina","ARG",2020-06-14,670.018
"1045","Argentina","ARG",2020-06-15,698.384
"1046","Argentina","ARG",2020-06-16,725.112
"1047","Argentina","ARG",2020-06-17,755.513
"1048","Argentina","ARG",2020-06-18,786.335
"1049","Argentina","ARG",2020-06-19,786.335
"1050","Argentina","ARG",2020-06-20,875.237
"1051","Argentina","ARG",2020-06-21,911.39
"1052","Argentina","ARG",2020-06-22,946.372
"1053","Argentina","ARG",2020-06-23,993.854
"1054","Argentina","ARG",2020-06-24,993.854
"1055","Argentina","ARG",2020-06-25,1102.714
"1056","Argentina","ARG",2020-06-26,1160.374
"1057","Argentina","ARG",2020-06-27,1160.374
"1058","Argentina","ARG",2020-06-28,1277.354
"1059","Argentina","ARG",2020-06-29,1277.354
"1060","Argentina","ARG",2020-06-30,1377.452
"1061","Argentina","ARG",2020-07-01,1427.501
"1062","Argentina","ARG",2020-07-02,1486.511
"1063","Argentina","ARG",2020-07-03,1547.224
"1064","Argentina","ARG",2020-07-04,1610.173
"1065","Argentina","ARG",2020-07-05,1610.173
"1066","Argentina","ARG",2020-07-06,1667.479
"1067","Argentina","ARG",2020-07-07,1721.444
"1068","Argentina","ARG",2020-07-08,1779.68
"1069","Argentina","ARG",2020-07-09,1845.593
